"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"13-Feb",NA,NA,135.6302,121.7656,131.4635,112.6269,116.4161,127.4302,140.532631578947,112.6269,117.753475,124.5979,124.222083333333,130.455175,135.6302,8.88021639903368,6
"14-Feb",NA,NA,136.0653,121.5552,131.6667,108.4489,111.1459,127.8354,139.713829787234,108.4489,113.748225,124.6953,122.786233333333,130.708875,136.0653,11.1647867339536,6
"15-Feb",NA,NA,135.7564,122.1579,NA,107.9583,118.9691,128.0168,139.167708333333,107.9583,118.9691,122.1579,122.5717,128.0168,135.7564,10.3704730468287,5
"16-Feb",NA,NA,135.7646,122.6156,135.1125,107.6979,119.7,127.6158,139.234375,107.6979,120.4289,125.1157,124.751066666667,133.238325,135.7646,10.5617034610269,6
"17-Feb",NA,NA,137.4368,122.8906,135.0479,107.9287,120.9812,126.4667,139.503125,107.9287,121.45855,124.67865,125.125316666667,132.9026,137.4368,10.674463709511,6
"18-Feb",NA,NA,139.0854,121.9813,134.9073,107.5554,119.4758,127.1379,139.183333333333,107.5554,120.102175,124.5596,125.02385,132.96495,139.0854,11.3583774758105,6
"19-Feb",NA,NA,139.7969,121.2062,133.9896,106.3688,120.6511,126.7781,139.045263157895,106.3688,120.789875,123.99215,124.79845,132.186725,139.7969,11.688511676471,6
"20-Feb",NA,NA,139.775,120.6677,133.8333,106.8043,118.7074,126.6344,138.623157894737,106.8043,119.197475,123.65105,124.403683333333,132.033575,139.775,11.7159263602016,6
"21-Feb",NA,NA,139.151,120.5802,133.6031,104.5,118.7143,125.2542,137.944791666667,104.5,119.180775,122.9172,123.6338,131.515875,139.151,12.1854371291308,6
"22-Feb",NA,NA,137.9906,120.2286,133.5865,104.9313,118.4822,125.8634,136.869473684211,104.9313,118.9188,123.046,123.513766666667,131.655725,137.9906,11.8150453874146,6
"23-Feb",NA,NA,137.874,120.9806,133.3292,104.4621,121.42,125.3516,137.152688172043,104.4621,121.09045,123.3858,123.902916666667,131.3348,137.874,11.6515649843987,6
"24-Feb",NA,NA,138.0448,121.1792,132.4375,104.3917,116.5372,124.9832,137.445263157895,104.3917,117.6977,123.0812,122.928933333333,130.573925,138.0448,11.9219723038878,6
"25-Feb",NA,NA,138.7115,121.1937,132.6073,104.68,108.9823,124.3635,137.3875,104.68,112.03515,122.7786,121.756383333333,130.54635,138.7115,13.1689947702042,6
"26-Feb",NA,NA,138.5271,120.8719,132.2302,104.5948,108.7447,124.1705,137.085263157895,104.5948,111.7765,122.5212,121.5232,130.215275,138.5271,13.1229999771394,6
"27-Feb",NA,NA,137.7948,121.0698,131.6719,103.6862,108.8358,124.6562,137.129473684211,103.6862,111.8943,122.863,121.285783333333,129.917975,137.7948,13.088719009348,6
"28-Feb",NA,NA,138.1375,120.6344,131.176,104.5779,117.1151,124.5021,137.059574468085,104.5779,117.994925,122.56825,122.6905,129.507525,138.1375,11.6385078505795,6
"01-Mar",NA,NA,137.0844,119.524,131.3417,103.2875,123.4785,124.2521,136.972631578947,103.2875,120.512625,123.8653,123.161366666667,129.5693,137.0844,11.5780827078868,6
"02-Mar",NA,NA,136.825,118.8479,130.9625,103.8469,123.3516,123.7573,136.485416666667,103.8469,119.973825,123.55445,122.931866666667,129.1612,136.825,11.3073646639112,6
"03-Mar",NA,NA,136.7458,119.2281,130.8667,103.551,124.1463,124.1853,136.746875,103.551,120.45765,124.1658,123.120533333333,129.19635,136.7458,11.3662182559841,6
"04-Mar",NA,NA,136.0885,119.0708,130.3063,102.6347,124.2,124.1813,136.310416666667,102.6347,120.348425,124.19065,122.746933333333,128.779725,136.0885,11.4658285521225,6
"05-Mar",NA,NA,135.926,118.8146,130.2653,102.7116,123.5094,123.8094,135.465625,102.7116,119.9883,123.6594,122.50605,128.651325,135.926,11.3881825144753,6
"06-Mar",NA,NA,135.975,118.4958,130.0292,101.5177,122.4615,123.276,135.123157894737,101.5177,119.487225,122.86875,121.9592,128.3409,135.975,11.7762802189826,6
"07-Mar",NA,NA,135.7719,117.9542,129.5917,99.82105,121.2766,123.5426,135.18125,99.82105,118.7848,122.4096,121.326341666667,128.079425,135.7719,12.2943359988418,6
"08-Mar",NA,NA,135.3115,118.0937,129.0802,100.1094,120.351,123.7042,135.024210526316,100.1094,118.658025,122.0276,121.108333333333,127.7362,135.3115,12.0219457186708,6
"09-Mar",NA,NA,135.525,118.3771,129.4938,99.94688,119.8691,123.2649,134.667708333333,99.94688,118.7501,121.567,121.079463333333,127.936575,135.525,12.1622740462163,6
"10-Mar",NA,NA,135.5344,118.0823,128.7365,99.4875,119.5365,123.3853,134.576041666667,99.4875,118.44585,121.4609,120.79375,127.3987,135.5344,12.2472780577155,6
"11-Mar",NA,NA,135.2823,118.2417,128.8271,99.53871,116.2537,123.3032,134.963541666667,99.53871,116.7507,120.77245,120.241118333333,127.446125,135.2823,12.3111287921139,6
"12-Mar",NA,135.4275,134.599,117.5896,128.6813,98.44271,112.8404,123.2368,135.095833333333,98.44271,115.215,123.2368,121.54533,131.64015,135.4275,13.1785857864302,7
"13-Mar",NA,135.7438,134.1281,117.4885,128.3698,99.18,106.7604,122.9368,133.976041666667,99.18,112.12445,122.9368,120.6582,131.24895,135.7438,13.7730609286147,7
"14-Mar",NA,135.6156,134.2559,117.3344,128.2292,98.74896,98.55104,123.125,133.72,98.55104,108.04168,123.125,119.408585714286,131.24255,135.6156,15.4966911486064,7
"15-Mar",NA,135.45,134.1167,117.424,128.7263,98.77708,91.82947,123.2385,133.583157894737,91.82947,108.10054,123.2385,118.508864285714,131.4215,135.45,17.1254312967994,7
"16-Mar",NA,134.5219,133.6229,116.7542,129.3823,98.74624,87.20211,123.5779,134.710638297872,87.20211,107.75022,123.5779,117.686792857143,131.5026,134.5219,18.2473766833726,7
"17-Mar",NA,135.3708,133.5656,116.5625,128.6094,97.74271,85.21474,123.1646,134.101041666667,85.21474,107.152605,123.1646,117.175764285714,131.0875,135.3708,18.9991534179498,7
"18-Mar",NA,134.3885,132.8719,116.9646,129.099,98.2,84.70421,122.9979,133.797872340426,84.70421,107.5823,122.9979,117.032301428571,130.98545,134.3885,18.8551042977672,7
"19-Mar",NA,134.251,132.5208,116.2146,129.1375,96.89263,83.19368,122.8906,133.409375,83.19368,106.553615,122.8906,116.442972857143,130.82915,134.251,19.4342001250551,7
"20-Mar",NA,134.4302,131.8396,116.2667,128.6365,96.54583,81.85208,122.8232,132.994791666667,81.85208,106.406265,122.8232,116.056301428571,130.23805,134.4302,19.754309662026,7
"21-Mar",NA,134.8573,131.9552,116.4323,128.2521,96.76,80.80284,123.0167,132.650526315789,80.80284,106.59615,123.0167,116.01092,130.10365,134.8573,20.0778398749334,7
"22-Mar",NA,134.2729,132.1875,116.1531,127.9875,96.84421,80.78437,123.1436,132.8125,80.78437,106.498655,123.1436,115.910454285714,130.0875,134.2729,19.9904869261038,7
"23-Mar",NA,135.1729,132.6906,116.8187,127.4635,96.88542,79.30844,118.5323,132.962765957447,79.30844,106.85206,118.5323,115.267408571429,130.07705,135.1729,20.3819846122398,7
"24-Mar",NA,133.2385,131.9604,116.4083,126.7146,96.13438,78.36323,112.7333,132.996808510638,78.36323,104.43384,116.4083,113.650387142857,129.3375,133.2385,20.207529501476,7
"25-Mar",NA,134.2937,132.3156,115.899,126.4396,95.77474,77.15389,106.2435,132.609473684211,77.15389,101.00912,115.899,112.588575714286,129.3776,134.2937,20.9827695147692,7
"26-Mar",NA,133.5604,132.6521,116.2198,126.2,96.05053,76.12281,NA,132.476842105263,76.12281,101.0928475,121.2099,113.467606666667,131.039075,133.5604,22.9758217882135,6
"27-Mar",NA,134.1292,132.5344,113.7792,125.9177,96.0117,74.93874,NA,132.304255319149,74.93874,100.453575,119.84845,112.885156666667,130.880225,134.1292,23.3781638186592,6
"28-Mar",NA,132.8771,132.8208,108.049,125.5302,95.77917,74.83074,NA,132.238461538462,74.83074,98.8466275,116.7896,111.647835,130.99815,132.8771,23.2893143900938,6
"29-Mar",NA,133.5698,132.5563,92.00938,125.2375,95.175,73.79811,116.2172,NA,73.79811,93.59219,116.2172,109.794755714286,128.8969,133.5698,23.0538576665554,7
"30-Mar",NA,132.3583,132.784,83.61667,124.7553,95.01771,73.44495,120.3625,125.018604651163,73.44495,89.31719,120.3625,108.905632857143,128.5568,132.784,24.4695110942915,7
"31-Mar",NA,133.1479,133.3812,81.86354,124.7948,94.08125,73.82125,121.3865,124.02,73.82125,87.972395,121.3865,108.925205714286,128.97135,133.3812,25.0895958925221,7
"01-Apr",NA,131.1771,132.9258,106.3558,124.5323,93.96632,73.35688,121.4823,124.041176470588,73.35688,100.16106,121.4823,111.970928571429,127.8547,132.9258,21.9961293637126,7
"02-Apr",NA,130.4115,132.7979,111.2479,124.1781,94.06383,73.54074,120.8396,NA,73.54074,102.655865,120.8396,112.439938571429,127.2948,132.7979,21.5948000346923,7
"03-Apr",NA,129.7937,132.9917,102.7604,124.2725,93.43368,72.65135,121.349,NA,72.65135,98.09704,121.349,111.036047142857,127.0331,132.9917,22.2380138253522,7
"04-Apr",NA,126.9833,132.0031,89.215,123.6143,92.79574,72.03885,121.0052,123.617021276596,72.03885,91.00537,121.0052,108.236498571429,125.2988,132.0031,23.1887710450557,7
"05-Apr",NA,123.8115,131.7816,134.225,124.3698,92.96979,71.88747,119.7875,123.817021276596,71.88747,106.378645,123.8115,114.118951428571,128.0757,134.225,23.0150864783967,7
"06-Apr",NA,125.4604,133.151,135.476,124.5756,92.65474,72.43542,119.725,124.495833333333,72.43542,106.18987,124.5756,114.782594285714,129.3057,135.476,23.3911890244018,7
"07-Apr",NA,125.0667,132.5677,134.4542,123.9958,92.67368,101.3762,119.2333,124.289473684211,92.67368,110.30475,123.9958,118.481082857143,128.8172,134.4542,15.7401853151117,7
"08-Apr",NA,123.6792,131.9167,136.4379,123.6698,92.76702,134.6621,119.4844,123.376595744681,92.76702,121.5771,123.6792,123.231017142857,133.2894,136.4379,14.8493443008344,7
"09-Apr",NA,124.2895,131.8771,131.7781,124.0344,91.40526,134.6273,119.7938,122.078125,91.40526,121.9141,124.2895,122.543637142857,131.8276,134.6273,14.7243239099228,7
"10-Apr",NA,121.7188,131.6917,126.0115,123.5885,91.04792,124.638,118.8531,121.730208333333,91.04792,120.28595,123.5885,119.649931428571,125.32475,131.6917,13.2215550694909,7
"11-Apr",NA,123.4,129.6779,123.3053,123.4427,91.15729,NA,118.0104,121.936458333333,91.15729,119.334125,123.35265,118.165598333333,123.432025,129.6779,13.7380434651087,6
"12-Apr",NA,121.3635,127.0842,121.5354,123.0583,88.07872,NA,118.0333,121.995789473684,88.07872,118.86585,121.44945,116.52557,122.677575,127.0842,14.2419220382573,6
"13-Apr",NA,121.0323,125.7479,115.949,123.6698,88.69792,128.8771,117.2958,121.326041666667,88.69792,116.6224,121.0323,117.32426,124.70885,128.8771,13.4151702267942,7
"14-Apr",NA,121.0116,125.6917,113.3281,122.6115,88.33895,129.1208,115.5677,120.453684210526,88.33895,114.4479,121.0116,116.524335714286,124.1516,129.1208,13.5735504613051,7
"15-Apr",NA,119.0854,123.1896,108.8094,121.9792,88.11684,129.7167,115.6573,119.839130434783,88.11684,112.23335,119.0854,115.222062857143,122.5844,129.7167,13.602482694334,7
"16-Apr",NA,119.1896,123.6688,107.826,122.2625,90.43333,130.8771,114.5542,NA,90.43333,111.1901,119.1896,115.544504285714,122.96565,130.8771,13.232774629487,7
"17-Apr",NA,118.7635,120.4875,103.9958,122.9979,89.47292,129.3771,112.2708,NA,89.47292,108.1333,118.7635,113.90936,121.7427,129.3771,13.4585183165359,7
"18-Apr",NA,116.3187,122.9607,101.4333,121.599,88.93958,129.2116,109.7917,119.372916666667,88.93958,105.6125,116.3187,112.893511428571,122.27985,129.2116,13.9636090092872,7
"19-Apr",NA,117.9073,120.7552,101.8464,118.6469,90.45625,126.8281,109.8135,119.548421052632,90.45625,105.82995,117.9073,112.32195,119.70105,126.8281,12.5624276197252,7
"20-Apr",NA,117.2458,110.9323,100.8698,116.3521,89.41563,125.8726,111.3563,119.257446808511,89.41563,105.90105,111.3563,110.292075714286,116.79895,125.8726,11.9302042352368,7
"21-Apr",NA,117.9167,107.3875,100.4458,111.9604,90.77021,125.4562,109.8558,118.318947368421,90.77021,103.91665,109.8558,109.11323,114.93855,125.4562,11.3123856107204,7
"22-Apr",NA,119.4542,105.4208,98.76421,113.3781,90.65158,125.8063,108.9135,113.410416666667,90.65158,102.092505,108.9135,108.91267,116.41615,125.8063,12.0077090484141,7
"23-Apr",NA,114.7604,102.9083,95.10968,112.8906,83.18958,131.0315,108.3146,114.701052631579,83.18958,99.00899,108.3146,106.88638,113.8255,131.0315,15.2705140415988,7
"24-Apr",NA,113.75,98.46413,99.95506,110.6625,84.93171,128.4957,109.5219,114.451063829787,84.93171,99.209595,109.5219,106.540142857143,112.20625,128.4957,13.7563494672566,7
"25-Apr",NA,112.4896,98.125,99.34074,107.8323,91.125,124.5194,110.4553,114.036170212766,91.125,98.73287,107.8323,106.26962,111.47245,124.5194,11.0710450804249,7
"26-Apr",NA,113.1948,89.26774,101.2219,103.6146,94.19271,128.0901,110.1396,118.997894736842,89.26774,97.707305,103.6146,105.674492857143,111.6672,128.0901,12.9359528932052,7
"27-Apr",NA,113.0105,91.25938,100.2156,105.9052,88.61354,127.6115,109.0479,117.945263157895,88.61354,95.73749,105.9052,105.094802857143,111.0292,127.6115,13.3716192210339,7
"28-Apr",NA,112.7646,90.69583,98.81458,104.9031,87.36667,98.76154,107.2947,115.120212765957,87.36667,94.728685,98.81458,100.08586,106.0989,112.7646,9.02998760896714,7
"29-Apr",NA,111.6156,90.42917,98.91771,105.7479,87.43187,90.57097,107.0281,114.30625,87.43187,90.50007,98.91771,98.8201885714286,106.388,111.6156,9.5502849809302,7
"30-Apr",NA,112.7021,93.1,99.62083,108.8552,87.04167,92.45319,105.6615,111.05625,87.04167,92.776595,99.62083,99.9192128571429,107.25835,112.7021,9.52532794900647,7
"01-May",NA,113.1365,92.19271,100.8479,101.7625,87.775,95.83021,105.2579,109.702105263158,87.775,94.01146,100.8479,99.5432457142857,103.5102,113.1365,8.46925483504473,7
"02-May",NA,113.7156,92.26146,102.075,103.8726,86.57158,94.75417,108.6021,111.568421052632,86.57158,93.507815,102.075,100.264644285714,106.23735,113.7156,9.5625345730196,7
"03-May",NA,114.0229,92.74792,104.2385,102.2781,86.33646,95.58737,105.734,109.958333333333,86.33646,94.167645,102.2781,100.135035714286,104.98625,114.0229,9.23132125732797,7
