"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"14-Sep",NA,0.6384375,0.856383,0.238172,0.4405208,0.3115625,0.4330208,0.435789473684211,NA,0.238172,0.37229165,0.435789473684211,0.479126581954887,0.53947915,0.856383,0.207899599235756,7
"15-Sep",NA,0.6142105,0.818,0.2611494,0.3785263,0.3545833,0.3790625,0.468936170212766,NA,0.2611494,0.3665548,0.3790625,0.467781167173252,0.541573335106383,0.818,0.189492300620836,7
"16-Sep",NA,0.6678125,0.6839583,0.3398925,0.3771875,0.5888421,0.4041053,0.419473684210526,NA,0.3398925,0.3906464,0.419473684210526,0.497324554887218,0.6283273,0.6839583,0.145052925235875,7
"17-Sep",NA,0.5748889,0.6092308,0.3085417,0.3608333,0.3586458,0.3436842,0.412708333333333,NA,0.3085417,0.351165,0.3608333,0.424076147619048,0.493798616666667,0.6092308,0.119197190105166,7
"18-Sep",NA,0.4853125,0.631875,0.3411579,0.4025263,0.4119298,0.3036842,0.387659574468085,NA,0.3036842,0.364408737234043,0.4025263,0.423449324924012,0.44862115,0.631875,0.108193697359254,7
"19-Sep",NA,0.39,0.6421277,0.4043902,0.37625,0.4885714,0.2891209,0.445,NA,0.2891209,0.383125,0.4043902,0.433637171428571,0.4667857,0.6421277,0.110719624928687,7
"20-Sep",NA,0.3595833,0.6021739,0.4407143,0.4171875,0.5459375,0.3021875,0.399375,NA,0.3021875,0.37947915,0.4171875,0.438165571428571,0.4933259,0.6021739,0.104187342202283,7
"21-Sep",NA,0.3727083,0.5659574,0.4430526,0.3687368,0.6225275,0.2888542,0.421052631578947,NA,0.2888542,0.37072255,0.421052631578947,0.44041277593985,0.504505,0.6225275,0.116904770889805,7
"22-Sep",NA,0.3676042,0.5833333,0.425625,0.4008421,0.6624176,0.2470526,0.474736842105263,NA,0.2470526,0.38422315,0.425625,0.451658806015038,0.529035071052632,0.6624176,0.138129776150324,7
"23-Sep",NA,0.377766,0.6526042,0.4120833,0.4939362,0.6367708,0.2046316,0.5671875,NA,0.2046316,0.39492465,0.4939362,0.477854228571429,0.60197915,0.6526042,0.159700326489571,7
"24-Sep",NA,0.3666667,0.7725,0.4020833,0.5773684,0.6545977,0.2394624,0.553958333333333,NA,0.2394624,0.384375,0.553958333333333,0.509519547619048,0.61598305,0.7725,0.183332579134843,7
"25-Sep",NA,0.3777083,0.8201087,0.3908333,0.5222917,0.722,0.2765263,0.568125,NA,0.2765263,0.3842708,0.5222917,0.525370471428571,0.6450625,0.8201087,0.195447781796696,7
"26-Sep",NA,0.4036458,0.7455789,0.371875,0.4860759,0.7860638,0.4071875,0.551684210526316,NA,0.371875,0.40541665,0.4860759,0.536015872932331,0.648631555263158,0.7860638,0.168444322102554,7
"27-Sep",NA,0.4393407,0.7664583,0.3676042,0.4066316,0.9307447,0.601828,0.511894736842105,NA,0.3676042,0.42298615,0.511894736842105,0.574928890977444,0.68414315,0.9307447,0.207234542767547,7
"28-Sep",NA,0.4228125,0.8292135,0.3823404,0.4114607,1.205281,0.2618182,0.513789473684211,NA,0.2618182,0.39690055,0.4228125,0.575245110526316,0.671501486842105,1.205281,0.329325484803169,7
"29-Sep",NA,0.4166667,0.9643678,0.3966304,0.4267368,1.857419,0.2201042,0.503578947368421,NA,0.2201042,0.40664855,0.4267368,0.683643406766917,0.73397337368421,1.857419,0.566200960582065,7
"30-Sep",NA,0.3983333,0.8984375,0.3960241,0.5063542,1.754651,0.21375,0.554947368421053,NA,0.21375,0.3971787,0.5063542,0.674642495488722,0.726692434210526,1.754651,0.520504134136206,7
"01-Oct",NA,0.373125,0.7411579,0.3783871,0.6755208,1.936588,0.2165957,0.571666666666667,NA,0.2165957,0.37575605,0.571666666666667,0.699005880952381,0.70833935,1.936588,0.576175241365366,7
"02-Oct",NA,0.4093684,0.7491667,0.3617778,0.4517708,1.950989,0.2406667,0.556041666666667,NA,0.2406667,0.3855731,0.4517708,0.674254438095238,0.652604183333333,1.950989,0.585226566703641,7
"03-Oct",NA,0.4119792,0.87625,0.3677895,0.4412632,1.626915,0.2665625,0.5846875,NA,0.2665625,0.38988435,0.4412632,0.653635271428571,0.73046875,1.626915,0.471984680474574,7
"04-Oct",NA,0.4884706,1.000938,0.4890625,0.596875,1.899462,0.2457895,0.550625,NA,0.2457895,0.48876655,0.550625,0.7530318,0.7989065,1.899462,0.553485970484676,7
"05-Oct",NA,0.6464045,0.998172,0.4572727,0.6957292,1.880795,0.4461702,0.510520833333333,NA,0.4461702,0.483896766666667,0.6464045,0.805009204761905,0.8469506,1.880795,0.511229567399817,7
"06-Oct",NA,0.6017391,0.9440476,0.5002273,0.8588421,1.770778,0.2484783,0.528854166666667,NA,0.2484783,0.514540733333333,0.6017391,0.778995223809524,0.90144485,1.770778,0.495042242197826,7
