"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"26-May",NA,4.51510638297872,6.32430555555556,4.37011235955056,5.95688172043011,7.72968085106383,3.32852272727273,9.90277777777778,7.62822222222222,3.32852272727273,4.44260937126464,5.95688172043011,6.01819819637561,7.0269932033097,9.90277777777778,2.24819997928897,7
"27-May",NA,4.33757894736842,5.8510843373494,4.18081395348837,5.85590909090909,7.49157894736842,3.50559139784946,9.32215053763441,9.26333333333333,3.50559139784946,4.25919645042839,5.8510843373494,5.79210103028108,6.67374401913875,9.32215053763441,2.05333192830861,7
"28-May",NA,4.4621875,5.79404761904762,5.11285714285714,5.72544444444444,7.52157894736842,3.10945205479452,9.04627659574468,7.78923913043478,3.10945205479452,4.78752232142857,5.72544444444444,5.8245491863224,6.65781328320802,9.04627659574468,1.95808056391497,7
"29-May",NA,3.892,5.22578313253012,4.38505494505494,5.30632183908046,6.37978947368421,3.02,6.93701754385965,10.7967441860465,3.02,4.13852747252747,5.22578313253012,5.02085241917277,5.84305565638233,6.93701754385965,1.37379308885087,7
"30-May",NA,3.96572916666667,4.8656976744186,4.56103448275862,4.1295652173913,5.87717391304348,3.49376344086021,7.41444444444444,10.7075789473684,3.49376344086021,4.04764719202899,4.56103448275862,4.90105833422619,5.37143579373104,7.41444444444444,1.34395555209128,7
"31-May",NA,3.895625,4.34439024390244,4.13922222222222,3.87440860215054,6.63457831325301,4.20477272727273,6.68989247311828,8.59193548387097,3.87440860215054,4.01742361111111,4.20477272727273,4.82612708313132,5.48948427857773,6.68989247311828,1.26528714660278,7
"01-Jun",NA,3.87114583333333,4.09753086419753,4.4227380952381,4.35722891566265,5.61704545454545,3.75284090909091,6.455,7.04385416666667,3.75284090909091,3.98433834876543,4.35722891566265,4.65336143886685,5.01989177489178,6.455,1.0039269637103,7
"02-Jun",NA,3.5378125,3.57709302325581,5.28134146341463,3.77698924731183,5.03258064516129,3.75747126436782,6.61615384615385,6.54105263157895,3.5378125,3.66728214381182,3.77698924731183,4.51134885566646,5.15696105428796,6.61615384615385,1.17068339696593,7
"03-Jun",NA,3.47645833333333,4.02666666666667,4.55895348837209,3.91393617021277,5.14021739130435,3.96088607594937,8.255,6.65294736842105,3.47645833333333,3.93741112308107,4.02666666666667,4.76173116083408,4.84958543983822,8.255,1.62991068475118,7
"04-Jun",NA,3.38757142857143,4.21466666666667,4.34239130434783,4.1456043956044,5.82387096774194,3.81674418604651,7.08056818181818,6.28385416666667,3.38757142857143,3.98117429082546,4.21466666666667,4.68734530439957,5.08313113604489,7.08056818181818,1.29759176483345,7
